slot_id,role,summary_R1_sha256,summary_R2_sha256,error_series_R1_sha256,error_series_R2_sha256,passed,R1_available_metric_fields,R1_available_metrics_equal,trace_open_count,trace_sha256,audit_status_R1,audit_status_R2,horizontal_max_m,up_max_m,yaw_max_deg,residual_file,residual_sha256
BY2__EXT05C__LIT__D33_seed_00__seed_00__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_00__seed_00__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D33_seed_01__seed_01__v3,FULL,62c16b8db275ab78f6f508ac5bcdca207d3153f7c12f9a99a664eb64f130df0c,62c16b8db275ab78f6f508ac5bcdca207d3153f7c12f9a99a664eb64f130df0c,5972b265020576b561a5d1f518f2f413de28a5b790cee86e06fe0d29b6fcc5a9,5972b265020576b561a5d1f518f2f413de28a5b790cee86e06fe0d29b6fcc5a9,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8372342995139513e-14,1.2233269952588444e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_01__seed_01__v3_R2.csv.gz,2b870de96abb0dcd1e94be4c8aa72e9218820d2c9b946d1f64a51f53908767d9
BY2__LC01__LIT__D33_seed_01__seed_01__v2,FULL,ef191204a462a7a515f48de7154dda07596586ade2446a1de69944b4a8926286,ef191204a462a7a515f48de7154dda07596586ade2446a1de69944b4a8926286,2598575dd5d14fef971b00fb86aa729d6f56d537d3359a646bad601d7b4d2d6f,2598575dd5d14fef971b00fb86aa729d6f56d537d3359a646bad601d7b4d2d6f,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,3.0439715361159886e-14,1.354472090042691e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_01__seed_01__v2_R2.csv.gz,19ab13252d74c2a64a44d47151914b97f49db362db7aafd50c9ea33567dc9a93
BY2__EXT05C__LIT__D33_seed_01__seed_01__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_01__seed_01__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D33_seed_01__seed_01__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_01__seed_01__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D33_seed_02__seed_02__v3,FULL,521a543f7da76325683daed33c17590a4d01af64963553a9851c9457496dea5f,521a543f7da76325683daed33c17590a4d01af64963553a9851c9457496dea5f,967ba7fac8257a2fa87df6b03eafc20394272e97be1f620f6513b1adeb85609a,967ba7fac8257a2fa87df6b03eafc20394272e97be1f620f6513b1adeb85609a,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.942447430246364e-14,1.3826613465273141e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_02__seed_02__v3_R2.csv.gz,290876380d10d7580f302ab96e220885ed0ca11e656b3bf3d27b0963f11f6671
BY2__LC01__LIT__D33_seed_02__seed_02__v2,FULL,f2f3440f48cbd41ac73def3247f94309719495af0a6f7ae18b9c70ea2654f9db,f2f3440f48cbd41ac73def3247f94309719495af0a6f7ae18b9c70ea2654f9db,7517d6fc4f9c204ed625efb87a9f59e8fd2e6a163b33e73826e9dfb258eeb43a,7517d6fc4f9c204ed625efb87a9f59e8fd2e6a163b33e73826e9dfb258eeb43a,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.802501048736937e-14,1.404432126150823e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_02__seed_02__v2_R2.csv.gz,10d7989b6785804811a579a10268558df96317613202e57d56b0916fab6c8d94
BY2__EXT05C__LIT__D33_seed_02__seed_02__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_02__seed_02__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D33_seed_02__seed_02__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_02__seed_02__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D33_seed_03__seed_03__v3,FULL,783871872ec394ac6b4552ac35af4cdf1e964bbe6c9f41119d6ed9c01ae198a4,783871872ec394ac6b4552ac35af4cdf1e964bbe6c9f41119d6ed9c01ae198a4,0da03b147d0ff036529f5e6d29d70a81e45b9042214f20a78e8af4b781d90024,0da03b147d0ff036529f5e6d29d70a81e45b9042214f20a78e8af4b781d90024,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.85239892771704e-14,1.3558598688234724e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_03__seed_03__v3_R2.csv.gz,23dc1ff409c994944b603f1c4b0f325f54208955311e38d6f04f6d4ec4796039
BY2__LC01__LIT__D33_seed_03__seed_03__v2,FULL,dd72d1ee55c5cb64095c8bfd8557469895edac93f0ef2536cde8370fbd82c8de,dd72d1ee55c5cb64095c8bfd8557469895edac93f0ef2536cde8370fbd82c8de,f49105f2356d31d4735b77412bb912c7b14b19a243d5b6788506acdc3601b5b8,f49105f2356d31d4735b77412bb912c7b14b19a243d5b6788506acdc3601b5b8,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.918932630824726e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_03__seed_03__v2_R2.csv.gz,0b60a8aa6387e5bf5a25f9b929579b645240939bc817b698266d682a8a1e1dec
BY2__EXT05C__LIT__D33_seed_03__seed_03__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_03__seed_03__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D33_seed_03__seed_03__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_03__seed_03__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D33_seed_04__seed_04__v3,FULL,7ea90a681e1029cbed8038f75e8e7574a5ec2118474c983203b7264b26ec1c87,7ea90a681e1029cbed8038f75e8e7574a5ec2118474c983203b7264b26ec1c87,268fd6702b49fca8b9594ad7408d0297bef95754be954201ad9a7101dcb51401,268fd6702b49fca8b9594ad7408d0297bef95754be954201ad9a7101dcb51401,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.815024101428065e-14,1.3877787807814457e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_04__seed_04__v3_R2.csv.gz,495180d665e7c837fb30622a834f6d281034ee7939d813f8ad7a04266861e09a
BY2__LC01__LIT__D33_seed_04__seed_04__v2,FULL,a7e2201866c76bee23309abc373f9f7ccd1a836e0d7610e17a7acec45f74bc86,a7e2201866c76bee23309abc373f9f7ccd1a836e0d7610e17a7acec45f74bc86,63930347a49eec9839d9969d017305b1fb58c6b9596d0111d3da3b3a716bb833,63930347a49eec9839d9969d017305b1fb58c6b9596d0111d3da3b3a716bb833,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.942384348919537e-14,1.3100631690576847e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_04__seed_04__v2_R2.csv.gz,2631ac2bea5f284d02661a4c45423c5a0708d58ba544ccdf94e1f7b566c0a6a5
BY2__EXT05C__LIT__D33_seed_04__seed_04__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_04__seed_04__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D33_seed_04__seed_04__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_04__seed_04__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D33_seed_05__seed_05__v3,FULL,e9fa229ed984fd9bae79620003b6642d2827abb3bb1b0da554dc5d04ee55591e,e9fa229ed984fd9bae79620003b6642d2827abb3bb1b0da554dc5d04ee55591e,48e1af30a82bfca185ffd0d9196477c8614c46e422c41b218b9f7147018be6c2,48e1af30a82bfca185ffd0d9196477c8614c46e422c41b218b9f7147018be6c2,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9092569176601575e-14,1.2573275753879898e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_05__seed_05__v3_R2.csv.gz,e08da1d714510dd84f52fe3653c26f86b75dc6f4c766ad442c2a4a2a82bf92ed
BY2__LC01__LIT__D33_seed_05__seed_05__v2,FULL,4a174b67ab76656cb82227f3c8a0ad5346a78011411f207fa5661585df0dbe1d,4a174b67ab76656cb82227f3c8a0ad5346a78011411f207fa5661585df0dbe1d,a45409abeb450cfb1d636e1c92b13db8e0c44a15ed9f422f827086d2c39f29b3,a45409abeb450cfb1d636e1c92b13db8e0c44a15ed9f422f827086d2c39f29b3,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.906768132206471e-14,1.2378986724570495e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_05__seed_05__v2_R2.csv.gz,2b76c9d1baa8d0f30fc377b06ff340073710c900049b8802cd4b1d9ea7f655ab
BY2__EXT05C__LIT__D33_seed_05__seed_05__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_05__seed_05__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D33_seed_05__seed_05__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_05__seed_05__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D33_seed_06__seed_06__v3,FULL,a6876a57842724dbe4d3fd8235028e48c7a09740317ef3df536fa137241f0270,a6876a57842724dbe4d3fd8235028e48c7a09740317ef3df536fa137241f0270,21ab401e039932bebb18024ac2fd5affc36a008b1d19902c0010eddf16ba47bf,21ab401e039932bebb18024ac2fd5affc36a008b1d19902c0010eddf16ba47bf,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.7072324219926547e-14,1.4002687898084787e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_06__seed_06__v3_R2.csv.gz,8e70cd802f83d23c0dbc8a086d5831da6228e9351b0811c3d1cb8296b7c33f08
BY2__LC01__LIT__D33_seed_06__seed_06__v2,FULL,01eb14f8afcf7634c04eb9a161002b07268b617d40a9b42a9a3a29b3f662d508,01eb14f8afcf7634c04eb9a161002b07268b617d40a9b42a9a3a29b3f662d508,ec95d3ed633170c3d1c63dc0c1ba785a7ff703f218da884482422b953ee8d187,ec95d3ed633170c3d1c63dc0c1ba785a7ff703f218da884482422b953ee8d187,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8009120072855277e-14,1.2712053631958042e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_06__seed_06__v2_R2.csv.gz,4e3c0681e05afbf521c61fd057bfec0598392449c7c60e62f496bed0fd6ccf27
BY2__EXT05C__LIT__D33_seed_06__seed_06__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_06__seed_06__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D33_seed_06__seed_06__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_06__seed_06__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D33_seed_07__seed_07__v3,FULL,a51f2937a74f876169da0b8ebfe98965b8b3dcb20b9e7219ba6c3ac4f5dafa39,a51f2937a74f876169da0b8ebfe98965b8b3dcb20b9e7219ba6c3ac4f5dafa39,fc5578e843f4f769037cfb6a0cbb5dc997785b0e48681ade4b05e67b8592434d,fc5578e843f4f769037cfb6a0cbb5dc997785b0e48681ade4b05e67b8592434d,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.998770671745258e-14,1.3031242751537775e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_07__seed_07__v3_R2.csv.gz,a13540fe53621355f242a7a83e1542cee6bb89869de1de626f13d29f98f441c6
BY2__LC01__LIT__D33_seed_07__seed_07__v2,FULL,949262e43916396441ac96247aaf518910851588471a7d2b50bc0016ff12cd9e,949262e43916396441ac96247aaf518910851588471a7d2b50bc0016ff12cd9e,7e146139c661e3aada5cdae00b66a024bee1da5043739060288cbbb9f47a06c1,7e146139c661e3aada5cdae00b66a024bee1da5043739060288cbbb9f47a06c1,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.9307587937078254e-14,1.3100631690576847e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_07__seed_07__v2_R2.csv.gz,ba7be603574ecdc9d19e9cc005fafee5bee5f67b480c6d714135c2fb35e6b2c7
BY2__EXT05C__LIT__D33_seed_07__seed_07__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_07__seed_07__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D33_seed_07__seed_07__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_07__seed_07__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D33_seed_08__seed_08__v3,FULL,bed4bb28485c95580ba8fec54f3ec614ea04bbe5230111ad1475ccb29de00bc2,bed4bb28485c95580ba8fec54f3ec614ea04bbe5230111ad1475ccb29de00bc2,cdfb61ec77c81834ee01e76c2b6224b29d94618b2a5eab72ae69182f361098ec,cdfb61ec77c81834ee01e76c2b6224b29d94618b2a5eab72ae69182f361098ec,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8561270367771257e-14,1.246919234532129e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_08__seed_08__v3_R2.csv.gz,2efb10aab618da26921e8e86257d7e9e80fe050db096c0f9ca9e7854fc16882e
BY2__LC01__LIT__D33_seed_08__seed_08__v2,FULL,4c6c169d6ab93052e14cdff48ce6e916295b26f7560d3ba7b6c7246d5abc795e,4c6c169d6ab93052e14cdff48ce6e916295b26f7560d3ba7b6c7246d5abc795e,877141809f367f4cc85240553a900ceb6503a3e1cd9c5866c34d292dfc3bae05,877141809f367f4cc85240553a900ceb6503a3e1cd9c5866c34d292dfc3bae05,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.8415857524363406e-14,1.2656542480726785e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D33_seed_08__seed_08__v2_R2.csv.gz,f4a3e9818d8b4be9435196833ae5ce5f0d10a0258c5425a6298d4ef32a5ad602
BY2__EXT05C__LIT__D33_seed_08__seed_08__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_08__seed_08__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D33_seed_08__seed_08__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D33_seed_08__seed_08__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D35_seed_00__seed_00__v3,FULL,6518639017fd77d7a4214ddd6d229cd98fd9eb58584f7c532e2aa1e9d1655367,6518639017fd77d7a4214ddd6d229cd98fd9eb58584f7c532e2aa1e9d1655367,32dcdb23e414a9818238dfb227c696f443d8af665834d3f7110513673c35e9ba,32dcdb23e414a9818238dfb227c696f443d8af665834d3f7110513673c35e9ba,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,3.071574809321569e-14,1.359329315775426e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D35_seed_00__seed_00__v3_R2.csv.gz,947bb300099461392f8dfdb976836976a9eeb3d99591346e60e9edc46433113b
