level,group,method,method_label,metric,reference_method,registered_n,paired_n,difference_median,difference_p95,difference_definition,source,audit_status_R1,audit_status_R2,observer_discrepancy_R2
type,D61,LC01,LC01,up_rmse_m,F04,18,18,4.230157244755043,10.088851869922909,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D61,LC01,LC01,up_rmse_m,F02,18,18,4.263576955923163,10.144187326062973,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D61,LC01,LC01,up_rmse_m,F03,18,18,4.3014712427342054,10.269809285264355,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D61,LC01,LC01,up_rmse_m,A04,18,18,4.208324836470895,10.073085341957963,external_minus_reference,$V3/07_AGGREGATE/ADDENDUM_TABLE_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置噪声,LC01,LC01,yaw_rmse_deg,F04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,yaw_rmse_deg,F02,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,yaw_rmse_deg,F03,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,yaw_rmse_deg,A04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,horizontal_rmse_m,F04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,horizontal_rmse_m,F02,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,horizontal_rmse_m,F03,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,horizontal_rmse_m,A04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,up_rmse_m,F04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,up_rmse_m,F02,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,up_rmse_m,F03,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,LC01,LC01,up_rmse_m,A04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":2,""NOT_EVALUATED"":15,""PASS"":1}","{""NOT_EVALUATED"":15,""PASS"":3}","{""horizontal_max_m"":1.6881232242081456e-14,""up_max_m"":1.0658141036401503e-14,""yaw_max_deg"":3.979039320256561e-13}"
family,位置噪声,EXT05C,EXT05C,yaw_rmse_deg,F04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,yaw_rmse_deg,F02,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,yaw_rmse_deg,F03,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,yaw_rmse_deg,A04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,horizontal_rmse_m,F04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,horizontal_rmse_m,F02,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,horizontal_rmse_m,F03,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,horizontal_rmse_m,A04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,up_rmse_m,F04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,up_rmse_m,F02,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,up_rmse_m,F03,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置噪声,EXT05C,EXT05C,up_rmse_m,A04,18,0,,,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":5,""NOT_EVALUATED"":13}","{""NOT_EVALUATED"":13,""PASS"":5}","{""horizontal_max_m"":1.0658141036401503e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":2.842170943040401e-14}"
family,位置偏差,LC01,LC01,yaw_rmse_deg,F04,18,18,1.1085553018221175,1.1086546969242115,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,yaw_rmse_deg,F02,18,18,0.7628749254260312,0.76288183495139,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,yaw_rmse_deg,F03,18,18,1.0792360126558287,1.0793360599776702,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,yaw_rmse_deg,A04,18,18,1.108826327780283,1.1089524229446843,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,horizontal_rmse_m,F04,18,18,-0.00334169780376814,0.008262870331849493,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,horizontal_rmse_m,F02,18,18,-0.012381269085670277,0.018350621139733236,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,horizontal_rmse_m,F03,18,18,-0.0072983415310063915,0.013204630428645135,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,horizontal_rmse_m,A04,18,18,-0.0016960723659514843,0.006627525227218755,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,up_rmse_m,F04,18,18,0.017503095991208806,0.01896868139036346,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,up_rmse_m,F02,18,18,0.01980067149166742,0.021708395248702828,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,up_rmse_m,F03,18,18,0.02036717439531699,0.02258384402247516,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,LC01,LC01,up_rmse_m,A04,18,18,0.0169894689846648,0.018348248725993638,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.071126535662235e-14,""up_max_m"":1.432187701766452e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,yaw_rmse_deg,F04,18,18,10.162135965027726,10.217190633255619,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,yaw_rmse_deg,F02,18,18,9.816455681345579,9.871504364896522,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,yaw_rmse_deg,F03,18,18,10.13281678907802,10.187898425212783,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,yaw_rmse_deg,A04,18,18,10.162406979267939,10.217470045859072,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,horizontal_rmse_m,F04,18,18,-0.005078380716291631,0.012190035092330163,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,horizontal_rmse_m,F02,18,18,-0.014521691938129466,0.020844394754819393,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,horizontal_rmse_m,F03,18,18,-0.00928385427813494,0.01638918452095672,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,horizontal_rmse_m,A04,18,18,-0.0034159146929411133,0.01017427403328933,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,up_rmse_m,F04,18,18,0.0191829074458586,0.019382748144329574,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,up_rmse_m,F02,18,18,0.021480496229329016,0.022122401146043254,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,up_rmse_m,F03,18,18,0.022047000558180818,0.022997910776441272,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置偏差,EXT05C,EXT05C,up_rmse_m,A04,18,18,0.018669276865058648,0.01876231547995975,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":18}","{""PASS"":18}","{""horizontal_max_m"":3.011734476238034e-14,""up_max_m"":1.4654943925052066e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,yaw_rmse_deg,F04,18,18,1.1123343970485915,1.188953412817102,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,yaw_rmse_deg,F02,18,18,0.7662657510667148,0.8412359130835686,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,yaw_rmse_deg,F03,18,18,1.083226958838123,1.159643941566376,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,yaw_rmse_deg,A04,18,18,1.1125077356991149,1.1891515394315837,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,horizontal_rmse_m,F04,18,18,1.2947188662133504,7.658996241515585,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,horizontal_rmse_m,F02,18,18,-1.4943558455133168,1.6062287776759292,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,horizontal_rmse_m,F03,18,18,1.2884685351651803,7.656167918148819,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,horizontal_rmse_m,A04,18,18,1.2877617448834362,7.632705611208021,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,up_rmse_m,F04,18,18,4.928823629241309,11.284068136412849,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,up_rmse_m,F02,18,18,4.262134954272684,10.14386318235594,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,up_rmse_m,F03,18,18,4.928690998235488,11.321282368618242,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,LC01,LC01,up_rmse_m,A04,18,18,4.925671096324105,11.264815543968542,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,EXT05C,EXT05C,yaw_rmse_deg,F04,18,18,10.544799273065728,16.752115998001067,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,EXT05C,EXT05C,yaw_rmse_deg,F02,18,18,10.19858611452616,16.40326856198641,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,EXT05C,EXT05C,yaw_rmse_deg,F03,18,18,10.5156360639361,16.723093510630108,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,EXT05C,EXT05C,yaw_rmse_deg,A04,18,18,10.544989779462387,16.752362031777423,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
family,位置中断,EXT05C,EXT05C,horizontal_rmse_m,F04,18,18,1.3161115463259998,7.739951470480307,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":17,""PASS"":1}","{""PASS"":18}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
