slot_id,version,role,axis,maximum,time_s,index_zero_based,matched_epoch_count,east_difference_m,evaluator_horizontal_error_m,evaluator_up_error_m,evaluator_yaw_error_deg,horizontal_magnitude_difference_m,horizontal_vector_discrepancy_m,north_difference_m,observer_horizontal_error_m,observer_up_error_m,observer_yaw_error_deg,up_difference_m,yaw_difference_deg
BY2__EXT05C__LIT__D33_seed_01__seed_01__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D33_seed_01__seed_01__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D33_seed_01__seed_01__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_02__seed_02__v3,v3,FULL,horizontal,2.942447430246364e-14,155.7990574836731,20307,58014,2.942091015256665e-14,0.0393449370122906,-0.0742745302529837,-6.577103446621322,-1.3052059433249497e-14,2.942447430246364e-14,4.579669976578771e-16,0.03934493701227755,-0.07427453025298508,-6.577103446621322,-1.3877787807814457e-15,0.0
BY2__LC01__LIT__D33_seed_02__seed_02__v3,v3,FULL,up,1.3826613465273141e-14,249.14107584953308,37964,58014,5.204170427930421e-15,0.0873066008982808,-0.0014647734510617,-0.6023287077539976,6.036837696399289e-15,6.054820134685158e-15,-3.094746681142624e-15,0.08730660089828683,-0.0014647734510755267,-0.6023287077539976,-1.3826613465273141e-14,0.0
BY2__LC01__LIT__D33_seed_02__seed_02__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,5.969183480836193e-15,0.0524021860151599,-0.0565381588464504,-4.508429331961821,-4.829470157119431e-15,9.06923271471754e-15,6.827871601444713e-15,0.05240218601515507,-0.05653815884644943,-4.508429331957728,9.71445146547012e-16,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_02__seed_02__v2,v2,FULL,horizontal,2.802501048736937e-14,199.1970601081848,28604,58014,2.7595981055839047e-14,0.183845127071662,-0.2886036330799033,-6.404795779068678,1.174060848541103e-14,2.802501048736937e-14,-4.884981308350689e-15,0.18384512707167375,-0.2886036330799027,-6.404795779068678,5.551115123125783e-16,0.0
BY2__LC01__LIT__D33_seed_02__seed_02__v2,v2,FULL,up,1.404432126150823e-14,183.88904285430908,25620,58014,2.4091839634365897e-14,0.143025745405999,-0.3535898700807713,-5.3675967661084485,-2.4313884239290928e-14,2.4420270213396903e-14,3.991598718222633e-15,0.14302574540597468,-0.35358987008078535,-5.3675967661084485,-1.404432126150823e-14,0.0
BY2__LC01__LIT__D33_seed_02__seed_02__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-6.938893903907228e-16,0.2176136521542111,-0.3422296755083032,-4.508429331961821,2.7200464103316335e-15,2.6997202228266274e-15,-2.609024107869118e-15,0.21761365215421383,-0.34222967550829975,-4.508429331957728,3.4416913763379853e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D33_seed_02__seed_02__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D33_seed_02__seed_02__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D33_seed_02__seed_02__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D33_seed_02__seed_02__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D33_seed_02__seed_02__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D33_seed_02__seed_02__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_03__seed_03__v3,v3,FULL,horizontal,2.85239892771704e-14,172.16705560684204,23378,58014,2.851885394505871e-14,0.0818555161778516,-0.0267003310490356,-0.5528733563719186,2.3175905639050143e-14,2.85239892771704e-14,5.412337245047638e-16,0.08185551617787477,-0.02670033104902638,-0.5528733563719186,9.218320551340753e-15,0.0
BY2__LC01__LIT__D33_seed_03__seed_03__v3,v3,FULL,up,1.3558598688234724e-14,186.70906591415405,26167,58014,7.951972413877684e-15,0.0590097692659428,-0.0673674697946609,-1.5100712948246269,3.733124920302089e-15,7.951984523630948e-15,1.3877787807814457e-17,0.05900976926594653,-0.06736746979464735,-1.5100712948246269,1.3558598688234724e-14,0.0
BY2__LC01__LIT__D33_seed_03__seed_03__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,1.0130785099704553e-15,0.0490748439223279,-0.0565162994441799,-5.492858711662933,-4.6074255521944e-15,4.8870556366385155e-15,4.78089789979208e-15,0.049074843922323294,-0.05651629944418341,-5.49285871165884,-3.5110803153770576e-15,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_03__seed_03__v2,v2,FULL,horizontal,2.918932630824726e-14,148.13305974006653,18852,58014,-2.914335439641036e-14,0.1524156056303649,-0.3156709886184079,-1.0108653432515666,-4.85722573273506e-15,2.918932630824726e-14,-1.6375789613221059e-15,0.15241560563036005,-0.31567098861840354,-1.0108653432515666,4.385380947269368e-15,0.0
BY2__LC01__LIT__D33_seed_03__seed_03__v2,v2,FULL,up,1.3156142841808105e-14,167.2570674419403,22467,58014,-9.992007221626409e-16,0.158184606021882,-0.3160123754954405,-1.7271121263800353,9.159339953157541e-16,1.000380601247454e-15,4.85722573273506e-17,0.15818460602188292,-0.31601237549545363,-1.7271121263800353,-1.3156142841808105e-14,0.0
BY2__LC01__LIT__D33_seed_03__seed_03__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.621303340002214e-15,0.2181165820556965,-0.3422630560325892,-5.492858711662933,1.3877787807814457e-15,5.569559286808339e-15,-3.1086244689504383e-15,0.2181165820556979,-0.3422630560325856,-5.49285871165884,3.608224830031759e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D33_seed_03__seed_03__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D33_seed_03__seed_03__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D33_seed_03__seed_03__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D33_seed_03__seed_03__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D33_seed_03__seed_03__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D33_seed_03__seed_03__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_04__seed_04__v3,v3,FULL,horizontal,2.815024101428065e-14,184.38306975364685,25719,58014,2.795333409189027e-14,0.0235310147349764,-0.0009646208920877,-2.3552574102155006,-2.260691633892975e-14,2.815024101428065e-14,3.3237301799715624e-15,0.02353101473495379,-0.000964620892089367,-2.3552574102155006,-1.6670692604137116e-15,0.0
BY2__LC01__LIT__D33_seed_04__seed_04__v3,v3,FULL,up,1.3877787807814457e-14,176.92108607292175,24280,58014,8.143659357973121e-15,0.0206951156703873,-0.0722173184074614,-4.366581268854134,4.1494585545365226e-15,8.769830366155164e-15,3.25434124093249e-15,0.02069511567039145,-0.07221731840747528,-4.366581268854134,-1.3877787807814457e-14,0.0
BY2__LC01__LIT__D33_seed_04__seed_04__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.7096380694757727e-15,0.0426722706803573,-0.0567203065197077,-5.508592780878587,1.0019762797242038e-14,1.0051857239744637e-14,-9.679756995950584e-15,0.042672270680367316,-0.0567203065197075,-5.508592780874494,2.0122792321330962e-16,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_04__seed_04__v2,v2,FULL,horizontal,2.942384348919537e-14,197.17106556892395,28226,58014,-2.9302948956200225e-14,0.1694982932899289,-0.3810122250573329,-7.721986550821384,6.689093723366568e-15,2.942384348919537e-14,2.6645352591003757e-15,0.1694982932899356,-0.3810122250573339,-7.721986550821384,-9.992007221626409e-16,0.0
BY2__LC01__LIT__D33_seed_04__seed_04__v2,v2,FULL,up,1.3100631690576847e-14,185.89512252807617,26009,58014,3.747002708109903e-15,0.1260275465002687,-0.3731411133339986,-0.3250347116766647,-3.0253577421035516e-15,4.2498728412403245e-15,-2.005340338229189e-15,0.12602754650026568,-0.3731411133339855,-0.32503471167666476,1.3100631690576847e-14,0.0
BY2__LC01__LIT__D33_seed_04__seed_04__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-4.3576253716537394e-15,0.2185949332312778,-0.3425319056507803,-5.508592780878587,-9.43689570931383e-16,5.257832102847559e-15,2.942091015256665e-15,0.21859493323127685,-0.34253190565078195,-5.508592780874494,-1.6653345369377348e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D33_seed_04__seed_04__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D33_seed_04__seed_04__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D33_seed_04__seed_04__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D33_seed_04__seed_04__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D33_seed_04__seed_04__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D33_seed_04__seed_04__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_05__seed_05__v3,v3,FULL,horizontal,2.9092569176601575e-14,196.2690527439117,28052,58014,-2.8966412601860725e-14,0.0202069993580993,-0.0436948874118066,-3.7342061879674304,2.867497905789662e-14,2.9092569176601575e-14,-2.706385462958316e-15,0.020206999358127975,-0.04369488741180923,-3.7342061879685104,-2.6298407895808396e-15,-1.0800249583553523e-12
BY2__LC01__LIT__D33_seed_05__seed_05__v3,v3,FULL,up,1.2573275753879898e-14,173.54506468772888,23643,58014,8.305856002976952e-15,0.0785056909486406,-0.0774125603108166,-0.459530218539868,-1.0685896612017132e-15,9.229534916477912e-15,4.0245584642661925e-15,0.07850569094863953,-0.07741256031080403,-0.459530218539868,1.2573275753879898e-14,0.0
BY2__LC01__LIT__D33_seed_05__seed_05__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.323296499102568e-15,0.0469981008938857,-0.0564895281694894,-5.89624613037995,1.3322676295501878e-15,3.5218227936264796e-15,-1.1657341758564144e-15,0.046998100893887035,-0.05648952816949163,-5.896246130375857,-2.2343238370581275e-15,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_05__seed_05__v2,v2,FULL,horizontal,2.906768132206471e-14,176.85106444358826,24266,58014,-2.836619827917275e-14,0.1530353620436716,-0.3587519667255403,-7.40614425757434,2.8782531913407183e-14,2.906768132206471e-14,6.347353198599137e-15,0.15303536204370038,-0.3587519667255483,-7.40614425757434,-7.993605777301127e-15,0.0
BY2__LC01__LIT__D33_seed_05__seed_05__v2,v2,FULL,up,1.2378986724570495e-14,246.3070616722107,37291,58014,-1.1518563880486e-15,0.1494066751273178,-0.4170519767767153,-2.256899879991522,-4.690692279041286e-15,8.034963497724183e-15,7.951972413877684e-15,0.14940667512731312,-0.4170519767767029,-2.256899879991522,1.2378986724570495e-14,0.0
BY2__LC01__LIT__D33_seed_05__seed_05__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,5.828670879282072e-15,0.2185550565785207,-0.3422818033034929,-5.89624613037995,-1.5543122344752192e-15,5.8416091213492535e-15,-3.885780586188048e-16,0.21855505657851915,-0.34228180330349545,-5.896246130375857,-2.55351295663786e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D33_seed_05__seed_05__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D33_seed_05__seed_05__v3,v3,FULL,up,1.2934098236883074e-14,186.1130678653717,26052,58014,-1.0107366332778867e-14,0.026345210315915,-0.0893739575402161,-15.262121288855552,-1.6965595595053173e-15,1.0143045836467996e-14,8.500145032286355e-16,0.026345210315913303,-0.08937395754020316,-15.262121288855553,1.2934098236883074e-14,0.0
BY2__EXT05C__LIT__D33_seed_05__seed_05__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D33_seed_05__seed_05__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D33_seed_05__seed_05__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D33_seed_05__seed_05__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_06__seed_06__v3,v3,FULL,horizontal,2.7072324219926547e-14,148.13305974006653,18852,58014,-2.7058216778286237e-14,0.0113609065478104,-0.0179499668142284,0.1713184248644097,-2.595319792408901e-14,2.7072324219926547e-14,-8.738669510233166e-16,0.011360906547784447,-0.017949966814224654,0.17131842486440974,3.747002708109903e-15,0.0
BY2__LC01__LIT__D33_seed_06__seed_06__v3,v3,FULL,up,1.4002687898084787e-14,247.5690779685974,37589,58014,-4.9404924595819466e-15,0.2141149849182,-0.0864803900077362,-0.5410241866759691,-2.6922908347160046e-15,6.34603483303624e-15,-3.982925100842749e-15,0.2141149849181973,-0.0864803900077222,-0.5410241866759691,1.4002687898084787e-14,0.0
BY2__LC01__LIT__D33_seed_06__seed_06__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.822531263215524e-16,0.0525388458664188,-0.056432948258287,-7.672908246603015,-4.28129753871076e-15,4.625694063700683e-15,4.6004866582904924e-15,0.05253884586641452,-0.05643294825828911,-7.672908246598922,-2.1094237467877974e-15,4.092726157978177e-12
BY2__LC01__LIT__D33_seed_06__seed_06__v2,v2,FULL,horizontal,2.8009120072855277e-14,192.619077205658,27368,58014,2.8005375796169574e-14,0.1446827204001748,-0.3875228760215954,-1.16407331014355,-2.78388423424758e-14,2.8009120072855277e-14,-4.579669976578771e-16,0.14468272040014696,-0.3875228760216002,-1.16407331014355,-4.773959005888173e-15,0.0
