elapsed_s,err_e_m,err_n_m,err_u_m,horizontal_error_m,reference_path_m
180.0,6.772029033045108,1.958774475076872,-5.877160244690425,7.049622306806127,216.1202845901762
181.0,6.772875168047555,1.9312161480307992,-5.887145085931387,7.042828540605694,217.235960917118
182.0,6.836184863533418,1.9807664596746832,-5.966376076566597,7.117363223566407,218.34870267408698
183.0,6.536182569701644,2.164724226353556,-5.93683301594816,6.8853259589240645,219.84081414922835
184.0,6.501105409493206,2.2123549450405804,-5.97657602111079,6.867232772244388,221.03412895420257
185.0,6.397574733567488,2.316292657885249,-6.020466287204222,6.803982227236799,222.11233000411204
186.0,6.290919053588482,2.4309589282992334,-6.03548420457174,6.7442734115603855,223.170816341057
187.0,6.205948103275368,2.446930269966451,-6.123226982774894,6.670926442903206,224.33137138812972
188.0,6.1142368909250635,2.5141452092491647,-6.105075490491005,6.610962024663242,225.5895386311028
189.0,6.031939305821275,2.5521005443507647,-6.1873452418209824,6.5496189948413885,226.81707917964982
190.0,5.961119636793981,2.547908624821126,-6.271365315849027,6.482806929456459,228.0392094247858
191.0,5.850810431866904,2.596962111541707,-6.2204745720980155,6.401265102964081,229.31415717874762
192.0,5.756765494526796,2.5990896621529274,-6.263638383835509,6.316297652176041,230.57336498975036
193.0,5.656150907050083,2.6346898208999363,-6.3119241878510035,6.239682166238695,231.82311572791082
194.0,5.537592959594512,2.689263495131243,-6.308812453918607,6.156059935737811,233.1102683707128
195.0,5.46670644839277,2.6894220525508246,-6.379171616392723,6.092443710831129,234.3512422295167
196.0,5.374559915562095,2.6906192781551326,-6.385631876910246,6.0104347917556575,235.61363693328093
197.0,5.307364433957346,2.7621464830185474,-6.445907893016786,5.9831070881680795,236.81380626806003
198.0,5.220204698562263,2.836465145295378,-6.534926583353149,5.941049706522161,237.99360934036923
199.0,5.135972872839503,2.874668720658825,-6.543137237082947,5.885740191690209,239.24387490899298
200.0,5.02298017240097,2.870292824318682,-6.549725576405018,5.785232122367139,240.50920838508338
201.0,4.943226897553913,2.908862838226966,-6.54810663948908,5.735588476548707,241.75813664766338
202.0,4.852740357196801,2.947568285775155,-6.558001615096534,5.6777854638647645,243.04609248393965
203.0,4.775027261689694,2.9674346625442354,-6.611204083752196,5.6219706354932875,244.3133304420955
204.0,4.695133822905355,3.0433749421259364,-6.620505141480679,5.595213369778663,245.5605169783942
205.0,4.608681667725399,3.0590074159240217,-6.689614555261785,5.53149826765826,246.78558735826755
206.0,4.668102195927673,3.1155080986274513,-6.716077792132474,5.612269489630554,247.8604849316223
