comparison,metric_name,scope,family,paired_sample_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,std_delta,p10_delta,p90_delta,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,win_count,tie_count,loss_count,win_rate,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,mean_relative_change_percent,median_relative_change_percent,seed_direction_consistency,worst_negative_case,best_positive_case,total_case_count,finite_metric_statistics_only,evaluator_version,source_table,source_table_row,source_sha256
A04_vs_A08,fault_window_horizontal_rmse_m,family,A1,27,-1.3419900860637792,0.3736098440011819,11.567646803662962,-12.607715816691966,8.763209425868094,-6.125733492072765,2.668016590418061,-3.0772495965702316,2.5891790991774286,0.8381874502030492,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,12,0,15,0.4444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,31.369278462912508,3.145747795901378,0.5555555555555556,D61_20s_seed_08,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,44,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A08,fault_window_horizontal_rmse_m,family,A2,18,-15.654110741512985,-7.42455834791817,17.455593909580976,-45.923025994533305,0.6337555695642223,-24.174361760761048,-8.13953517611718,-23.492199612287095,-3.486095520760466,0.00041961669921875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-26.002174965164002,-57.17849816852974,0.8888888888888888,D62_10s_seed_08,D62_20s_seed_07,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,45,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A08,fault_window_horizontal_rmse_m,overall,ALL,45,-7.0668383482434605,-2.782037022630469,15.853271160127461,-29.206254717101803,5.421309505921747,-11.936745302436982,-2.6501660309283626,-4.439353199323007,0.3366642204652823,0.01671301943424342,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,28,0,17,0.6222222222222222,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,8.420697091681907,-14.82775742532123,0.7222222222222222,D61_20s_seed_08,D62_20s_seed_07,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,46,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A08,outage_end_horizontal_error_m,family,A1,27,-3.9062933542776337,-0.16123967542836226,22.514813139507922,-26.542288327558566,15.650248722895189,-13.198106956998517,3.8861654771908465,-6.434451940534274,4.443032964183615,0.875904939798392,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,14,0,13,0.5185185185185185,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,40.79913319256271,-0.1817119126231835,0.5185185185185185,D61_20s_seed_08,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,47,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A08,outage_end_horizontal_error_m,family,A2,18,-42.963392736018335,-19.24784012424779,43.348666394104306,-117.24803019121754,-5.070656632540485,-63.885133902585686,-24.185724238872606,-67.19350027105153,-10.673305126095425,3.814697265625e-05,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,1,0.9444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-32.74123683138188,-68.86599390727487,0.9444444444444444,D62_10s_seed_08,D62_20s_seed_06,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,48,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A08,outage_end_horizontal_error_m,overall,ALL,45,-19.529133106973912,-6.497336277018139,37.708122740210165,-77.20139180099227,11.632983203562146,-31.33283168277426,-9.120056655469128,-12.506945193488518,-0.6361960201747365,0.0027788234051428066,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,31,0,14,0.6888888888888889,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,11.382985182984871,-15.564189712238422,0.7314814814814814,D61_20s_seed_08,D62_20s_seed_06,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,49,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A09,fault_window_horizontal_rmse_m,family,A1,27,-1.4334322656413092,0.2962145009766033,11.403192018340523,-12.432787825314,8.19272894514925,-6.138554533787815,2.5093165853768107,-3.1242620172838222,2.4729096932410215,0.9712524588767892,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,13,0,14,0.48148148148148145,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,31.01820557133717,3.4167493403144067,0.5185185185185185,D61_20s_seed_08,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,50,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A09,fault_window_horizontal_rmse_m,family,A2,18,-15.763860912585137,-7.46369944319909,17.482528668700464,-46.24154474941926,0.647759677726454,-24.303180307992957,-8.225623527469693,-23.81903752957494,-3.6295377271579956,0.00032806396484375,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-26.295807640301046,-57.27525101030055,0.8888888888888888,D62_10s_seed_08,D62_20s_seed_07,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,51,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A09,fault_window_horizontal_rmse_m,overall,ALL,45,-7.16560372441884,-2.7859847930665858,15.797527681073896,-29.397313358962286,5.348978909147017,-12.022492264896105,-2.751250131520259,-4.599030843717367,-0.02469274780343511,0.012611733977298955,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,29,0,16,0.6444444444444445,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,8.092600286681881,-14.900783695838053,0.7037037037037037,D61_20s_seed_08,D62_20s_seed_07,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,52,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A09,outage_end_horizontal_error_m,family,A1,27,-4.075619250719006,-0.3481656806411735,22.21880295092898,-26.207747198803276,14.93034463969258,-13.243561735401155,3.57243935357052,-6.712909992234181,3.4412817900369106,0.7823272647506682,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,14,0,13,0.5185185185185185,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,40.87849473311884,-0.391546659733913,0.5185185185185185,D61_20s_seed_08,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,53,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A09,outage_end_horizontal_error_m,family,A2,18,-43.166207556268006,-19.312865085028818,43.41563092426182,-117.82034127962662,-4.992065208111664,-64.06023109551364,-24.352149726687408,-67.79345180211644,-11.031947764420075,3.814697265625e-05,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,1,0.9444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-32.580084658216,-69.06879421577622,0.9444444444444444,D62_10s_seed_08,D62_20s_seed_06,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,54,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_A09,outage_end_horizontal_error_m,overall,ALL,45,-19.711854572938606,-6.9969030109729005,37.64186112218358,-76.50453169070582,11.120649938066041,-31.52774098264475,-9.33049130944244,-13.2599496009845,-0.661900026876225,0.0022213163590990115,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,31,0,14,0.6888888888888889,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,11.495062976584899,-15.239729173143465,0.7314814814814814,D61_20s_seed_08,D62_20s_seed_06,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,55,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_F03,fault_window_horizontal_rmse_m,family,A1,27,-1.4319196772638956,0.29550640425496866,11.405405463982762,-12.43493678223185,8.194246857792557,-6.137852865882474,2.514576443775861,-3.124692826178725,2.522209668205484,0.9712524588767892,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,12,0,15,0.4444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,30.999272740642986,3.4083032679146816,0.5555555555555556,D61_20s_seed_08,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,56,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_F03,fault_window_horizontal_rmse_m,family,A2,18,-15.75883231363328,-7.460806838733115,17.48029768368254,-46.238158519482084,0.6443503222272642,-24.299336593386542,-8.221363544494862,-23.8159452855576,-3.6281340881861723,0.00032806396484375,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-26.267659102145526,-57.266087814901,0.8888888888888888,D62_10s_seed_08,D62_20s_seed_07,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,57,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_F03,fault_window_horizontal_rmse_m,overall,ALL,45,-7.162684731811648,-2.7858322960068485,15.796733500582016,-29.366976394366073,5.35412879643881,-12.018856061558822,-2.7495731312683453,-4.56699283955415,0.006222115796475691,0.012611733977298955,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,28,0,17,0.6222222222222222,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,8.092500003527585,-14.904341531398114,0.7222222222222222,D61_20s_seed_08,D62_20s_seed_07,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,58,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
A04_vs_F03,outage_end_horizontal_error_m,family,A1,27,-4.077469321211281,-0.3421565692818689,22.2236351866217,-26.212840615484982,14.922805284432801,-13.244677397244864,3.5733057078467403,-6.702908812301679,3.439420334972837,0.8008381797069951,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,14,0,13,0.5185185185185185,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,40.433649930176756,-0.38481482628484087,0.5185185185185185,D61_20s_seed_08,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,59,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
