comparison,metric_name,duration_s,registered_count,complete,paired_sample_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,std_delta,p10_delta,p90_delta,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,win_count,tie_count,loss_count,win_rate,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,evaluator_version,source_table,source_table_row,source_sha256
A05_vs_A07,fault_window_horizontal_rmse_m,10,9,True,9,-1.9949968198858494,-2.1892831344805623,1.0264295919443467,-3.040205148634844,-0.4363253197230506,-2.6166540759035084,-1.279914801034876,-3.02613824342815,-0.5066320234617132,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,105,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A07,fault_window_horizontal_rmse_m,20,9,True,9,-21.713441400407586,-20.89185959391751,11.059066375352055,-33.91630219197516,-6.723208488965881,-28.66794138732193,-14.168852670029093,-33.71354201193555,-8.17226286766108,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,106,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A07,outage_end_horizontal_error_m,ALL,18,True,18,-34.373334401440424,-9.423235309087872,35.38547223072824,-89.34323190984917,-3.7480708164348338,-51.40867759247268,-19.08516872676958,-60.6619027462914,-6.8274833757489075,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,107,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A07,outage_end_horizontal_error_m,10,9,True,9,-6.3386817962900786,-7.0767892600728874,3.1419695691976544,-9.365808727130426,-1.3945169251197116,-8.226401918630794,-4.125705191766386,-9.327524339158796,-1.6119006862360568,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,108,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A07,outage_end_horizontal_error_m,20,9,True,9,-62.40798700659078,-60.848369443848746,30.372813893786457,-98.26022041255467,-19.94391891208739,-81.25608573235516,-41.44107497783503,-97.99059299903303,-23.764005564907805,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,109,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A08,fault_window_horizontal_rmse_m,ALL,18,True,18,-11.853602142998254,-3.0610625766856576,12.603806731690426,-32.54008660892806,-0.8053682790686342,-17.92205546276258,-6.418829733085111,-20.81339489986647,-2.093154002496332,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,110,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A08,fault_window_horizontal_rmse_m,10,9,True,9,-1.9944414350922217,-2.1891195886499437,1.026725900853925,-3.039831470001621,-0.43586117660284107,-2.6163957066800405,-1.2788979521080412,-3.02567739887893,-0.5066267595971232,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,111,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A08,fault_window_horizontal_rmse_m,20,9,True,9,-21.712762850904284,-20.890167298923487,11.056745563477943,-33.91532275592681,-6.724275679036465,-28.666656499796126,-14.169558564019772,-33.71446876033283,-8.171994509085048,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,112,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A08,outage_end_horizontal_error_m,ALL,18,True,18,-34.373589908515584,-9.423053001779685,35.38164685740872,-89.34543647819532,-3.7694300904536937,-51.40964711739472,-19.085060038519448,-60.655791441384764,-6.826577548018846,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,113,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A08,outage_end_horizontal_error_m,10,9,True,9,-6.3390972184651595,-7.076547306443247,3.1397330493444446,-9.365437672958402,-1.396317344360083,-8.225871240394268,-4.127941520210017,-9.327027453744211,-1.611850664782236,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,114,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A08,outage_end_horizontal_error_m,20,9,True,9,-62.408082598566025,-60.84086555494931,30.364426296023314,-98.25755733360344,-19.949530306723144,-81.24938568746893,-41.4467274221258,-97.99166778377622,-23.763386136611423,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,115,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A09,fault_window_horizontal_rmse_m,ALL,18,True,18,-11.85469515150445,-3.0613251243242283,12.604579222368358,-32.540257181789435,-0.8081463991128753,-17.924188454852565,-6.419425722135815,-20.814948213038566,-2.093518006644163,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,116,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A09,fault_window_horizontal_rmse_m,10,9,True,9,-1.9947703030109558,-2.18917812265794,1.026793921956155,-3.040230393515034,-0.4359562757127893,-2.6166232637333615,-1.2791650936362073,-3.0261672396422377,-0.5066309003208644,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,117,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A09,fault_window_horizontal_rmse_m,20,9,True,9,-21.714619999997947,-20.891762764528785,11.057137647324247,-33.91650262354609,-6.7247632561937785,-28.66808324943544,-14.172200457574023,-33.71367973573158,-8.171612238450576,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,118,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A09,outage_end_horizontal_error_m,ALL,18,True,18,-34.37614706616969,-9.423138197195598,35.38340562975173,-89.34422593752481,-3.777785545094181,-51.411876808025966,-19.085623771918232,-60.66139805747002,-6.827141788925512,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,119,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A09,outage_end_horizontal_error_m,10,9,True,9,-6.339488670161902,-7.076525991152364,3.1403586378105226,-9.365637687908938,-1.396072109344325,-8.226305136892591,-4.127654246311401,-9.327304015051165,-1.6119026353949097,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,120,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A05_vs_A09,outage_end_horizontal_error_m,20,9,True,9,-62.41280546217748,-60.84816327880937,30.364461258454007,-98.26082201317591,-19.951189388246988,-81.25652971090943,-41.45013393603132,-97.99096836323375,-23.762481465853128,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,121,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
