run_id,domain,sequence_id,case_id,method_id,retain_error_series,evaluator_versions,reason
RUN_05265,CORE,BY2,D54_seed_00,A05,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05266,CORE,BY2,D54_seed_00,A06,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05267,CORE,BY2,D54_seed_00,A07,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05268,CORE,BY2,D54_seed_00,A08,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05269,CORE,BY2,D54_seed_00,A09,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05270,CORE,BY2,D54_seed_01,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05271,CORE,BY2,D54_seed_01,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05272,CORE,BY2,D54_seed_01,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05273,CORE,BY2,D54_seed_01,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05274,CORE,BY2,D54_seed_01,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05275,CORE,BY2,D54_seed_01,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05276,CORE,BY2,D54_seed_01,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05277,CORE,BY2,D54_seed_01,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05278,CORE,BY2,D54_seed_01,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05279,CORE,BY2,D54_seed_01,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05280,CORE,BY2,D54_seed_01,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05281,CORE,BY2,D54_seed_02,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05282,CORE,BY2,D54_seed_02,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05283,CORE,BY2,D54_seed_02,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05284,CORE,BY2,D54_seed_02,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05285,CORE,BY2,D54_seed_02,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05286,CORE,BY2,D54_seed_02,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05287,CORE,BY2,D54_seed_02,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05288,CORE,BY2,D54_seed_02,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05289,CORE,BY2,D54_seed_02,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05290,CORE,BY2,D54_seed_02,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05291,CORE,BY2,D54_seed_02,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05292,CORE,BY2,D54_seed_03,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05293,CORE,BY2,D54_seed_03,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05294,CORE,BY2,D54_seed_03,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05295,CORE,BY2,D54_seed_03,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05296,CORE,BY2,D54_seed_03,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05297,CORE,BY2,D54_seed_03,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05298,CORE,BY2,D54_seed_03,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05299,CORE,BY2,D54_seed_03,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05300,CORE,BY2,D54_seed_03,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05301,CORE,BY2,D54_seed_03,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05302,CORE,BY2,D54_seed_03,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05303,CORE,BY2,D54_seed_04,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05304,CORE,BY2,D54_seed_04,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05305,CORE,BY2,D54_seed_04,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05306,CORE,BY2,D54_seed_04,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05307,CORE,BY2,D54_seed_04,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05308,CORE,BY2,D54_seed_04,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05309,CORE,BY2,D54_seed_04,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05310,CORE,BY2,D54_seed_04,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05311,CORE,BY2,D54_seed_04,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05312,CORE,BY2,D54_seed_04,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05313,CORE,BY2,D54_seed_04,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05314,CORE,BY2,D54_seed_05,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05315,CORE,BY2,D54_seed_05,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05316,CORE,BY2,D54_seed_05,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05317,CORE,BY2,D54_seed_05,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05318,CORE,BY2,D54_seed_05,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05319,CORE,BY2,D54_seed_05,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05320,CORE,BY2,D54_seed_05,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05321,CORE,BY2,D54_seed_05,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05322,CORE,BY2,D54_seed_05,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05323,CORE,BY2,D54_seed_05,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05324,CORE,BY2,D54_seed_05,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05325,CORE,BY2,D54_seed_06,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05326,CORE,BY2,D54_seed_06,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05327,CORE,BY2,D54_seed_06,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05328,CORE,BY2,D54_seed_06,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05329,CORE,BY2,D54_seed_06,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05330,CORE,BY2,D54_seed_06,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05331,CORE,BY2,D54_seed_06,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05332,CORE,BY2,D54_seed_06,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05333,CORE,BY2,D54_seed_06,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05334,CORE,BY2,D54_seed_06,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05335,CORE,BY2,D54_seed_06,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05336,CORE,BY2,D54_seed_07,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05337,CORE,BY2,D54_seed_07,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05338,CORE,BY2,D54_seed_07,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05339,CORE,BY2,D54_seed_07,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05340,CORE,BY2,D54_seed_07,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05341,CORE,BY2,D54_seed_07,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05342,CORE,BY2,D54_seed_07,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05343,CORE,BY2,D54_seed_07,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05344,CORE,BY2,D54_seed_07,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05345,CORE,BY2,D54_seed_07,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05346,CORE,BY2,D54_seed_07,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05347,CORE,BY2,D54_seed_08,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05348,CORE,BY2,D54_seed_08,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05349,CORE,BY2,D54_seed_08,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05350,CORE,BY2,D54_seed_08,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05351,CORE,BY2,D54_seed_08,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05352,CORE,BY2,D54_seed_08,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05353,CORE,BY2,D54_seed_08,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05354,CORE,BY2,D54_seed_08,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05355,CORE,BY2,D54_seed_08,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05356,CORE,BY2,D54_seed_08,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05357,CORE,BY2,D54_seed_08,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05358,CORE,BY2,D55_seed_00,F01,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05359,CORE,BY2,D55_seed_00,F02,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05360,CORE,BY2,D55_seed_00,F03,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05361,CORE,BY2,D55_seed_00,F04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05362,CORE,BY2,D55_seed_00,A03,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05363,CORE,BY2,D55_seed_00,A04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05364,CORE,BY2,D55_seed_00,A05,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05365,CORE,BY2,D55_seed_00,A06,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05366,CORE,BY2,D55_seed_00,A07,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05367,CORE,BY2,D55_seed_00,A08,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05368,CORE,BY2,D55_seed_00,A09,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05369,CORE,BY2,D55_seed_01,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05370,CORE,BY2,D55_seed_01,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05371,CORE,BY2,D55_seed_01,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05372,CORE,BY2,D55_seed_01,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05373,CORE,BY2,D55_seed_01,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05374,CORE,BY2,D55_seed_01,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05375,CORE,BY2,D55_seed_01,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05376,CORE,BY2,D55_seed_01,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05377,CORE,BY2,D55_seed_01,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05378,CORE,BY2,D55_seed_01,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05379,CORE,BY2,D55_seed_01,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05380,CORE,BY2,D55_seed_02,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05381,CORE,BY2,D55_seed_02,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05382,CORE,BY2,D55_seed_02,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05383,CORE,BY2,D55_seed_02,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05384,CORE,BY2,D55_seed_02,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05385,CORE,BY2,D55_seed_02,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05386,CORE,BY2,D55_seed_02,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05387,CORE,BY2,D55_seed_02,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05388,CORE,BY2,D55_seed_02,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05389,CORE,BY2,D55_seed_02,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05390,CORE,BY2,D55_seed_02,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05391,CORE,BY2,D55_seed_03,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05392,CORE,BY2,D55_seed_03,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05393,CORE,BY2,D55_seed_03,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05394,CORE,BY2,D55_seed_03,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05395,CORE,BY2,D55_seed_03,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05396,CORE,BY2,D55_seed_03,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05397,CORE,BY2,D55_seed_03,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05398,CORE,BY2,D55_seed_03,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05399,CORE,BY2,D55_seed_03,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05400,CORE,BY2,D55_seed_03,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05401,CORE,BY2,D55_seed_03,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05402,CORE,BY2,D55_seed_04,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05403,CORE,BY2,D55_seed_04,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05404,CORE,BY2,D55_seed_04,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05405,CORE,BY2,D55_seed_04,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05406,CORE,BY2,D55_seed_04,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05407,CORE,BY2,D55_seed_04,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05408,CORE,BY2,D55_seed_04,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05409,CORE,BY2,D55_seed_04,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05410,CORE,BY2,D55_seed_04,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05411,CORE,BY2,D55_seed_04,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05412,CORE,BY2,D55_seed_04,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05413,CORE,BY2,D55_seed_05,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05414,CORE,BY2,D55_seed_05,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05415,CORE,BY2,D55_seed_05,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05416,CORE,BY2,D55_seed_05,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05417,CORE,BY2,D55_seed_05,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05418,CORE,BY2,D55_seed_05,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05419,CORE,BY2,D55_seed_05,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05420,CORE,BY2,D55_seed_05,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05421,CORE,BY2,D55_seed_05,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05422,CORE,BY2,D55_seed_05,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05423,CORE,BY2,D55_seed_05,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05424,CORE,BY2,D55_seed_06,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05425,CORE,BY2,D55_seed_06,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05426,CORE,BY2,D55_seed_06,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05427,CORE,BY2,D55_seed_06,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05428,CORE,BY2,D55_seed_06,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05429,CORE,BY2,D55_seed_06,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05430,CORE,BY2,D55_seed_06,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05431,CORE,BY2,D55_seed_06,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05432,CORE,BY2,D55_seed_06,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05433,CORE,BY2,D55_seed_06,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05434,CORE,BY2,D55_seed_06,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05435,CORE,BY2,D55_seed_07,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05436,CORE,BY2,D55_seed_07,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05437,CORE,BY2,D55_seed_07,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05438,CORE,BY2,D55_seed_07,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05439,CORE,BY2,D55_seed_07,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05440,CORE,BY2,D55_seed_07,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05441,CORE,BY2,D55_seed_07,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05442,CORE,BY2,D55_seed_07,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05443,CORE,BY2,D55_seed_07,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05444,CORE,BY2,D55_seed_07,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05445,CORE,BY2,D55_seed_07,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05446,CORE,BY2,D55_seed_08,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05447,CORE,BY2,D55_seed_08,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05448,CORE,BY2,D55_seed_08,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05449,CORE,BY2,D55_seed_08,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05450,CORE,BY2,D55_seed_08,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05451,CORE,BY2,D55_seed_08,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05452,CORE,BY2,D55_seed_08,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05453,CORE,BY2,D55_seed_08,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05454,CORE,BY2,D55_seed_08,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05455,CORE,BY2,D55_seed_08,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05456,CORE,BY2,D55_seed_08,A09,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05457,CORE,BY2,D56_seed_00,F01,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05458,CORE,BY2,D56_seed_00,F02,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05459,CORE,BY2,D56_seed_00,F03,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05460,CORE,BY2,D56_seed_00,F04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05461,CORE,BY2,D56_seed_00,A03,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05462,CORE,BY2,D56_seed_00,A04,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05463,CORE,BY2,D56_seed_00,A05,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05464,CORE,BY2,D56_seed_00,A06,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05465,CORE,BY2,D56_seed_00,A07,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05466,CORE,BY2,D56_seed_00,A08,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05467,CORE,BY2,D56_seed_00,A09,True,v3;v2,C00_AND_61_CASE_SEED_ZERO
RUN_05468,CORE,BY2,D56_seed_01,F01,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05469,CORE,BY2,D56_seed_01,F02,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05470,CORE,BY2,D56_seed_01,F03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05471,CORE,BY2,D56_seed_01,F04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05472,CORE,BY2,D56_seed_01,A03,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05473,CORE,BY2,D56_seed_01,A04,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05474,CORE,BY2,D56_seed_01,A05,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05475,CORE,BY2,D56_seed_01,A06,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05476,CORE,BY2,D56_seed_01,A07,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
RUN_05477,CORE,BY2,D56_seed_01,A08,False,v3;v2,OMIT_CORE_NON_RETAINED_ERROR_SERIES_ONLY
